Date,Region,Confirmed,Cumulative_Cases,Recovered,Cumulative_Recoveries,Accumulated_Active_Cases,Active_Cases,Accumulated_Deaths,Deaths,Accumulated_Non_Covid_Death,Non_Covid_Death
2021-02-21,Erongo,24,7349,0,7085,173,24,87,0,4,0
2021-02-22,Erongo,4,7353,0,7085,176,3,88,1,4,0
2021-02-23,Erongo,0,7353,24,7109,151,-25,89,1,4,0
2021-02-24,Erongo,35,7388,0,7109,186,35,89,0,4,0
2021-02-25,Erongo,23,7411,25,7134,184,-2,89,0,4,0
2021-02-26,Erongo,16,7427,8,7142,192,8,89,0,4,0
2021-02-27,Erongo,26,7453,11,7153,206,14,90,1,4,0
2021-02-28,Erongo,14,7467,0,7153,220,14,90,0,4,0
2021-03-01,Erongo,4,7471,7,7160,217,-3,90,0,4,0
2021-03-02,Erongo,4,7475,43,7203,178,-39,90,0,4,0
2021-03-03,Erongo,13,7488,4,7207,187,9,90,0,4,0
2021-03-04,Erongo,18,7506,0,7207,205,18,90,0,4,0
2021-03-05,Erongo,15,7521,60,7267,160,-45,90,0,4,0
2021-03-06,Erongo,9,7530,0,7267,169,9,90,0,4,0
2021-03-07,Erongo,10,7540,0,7267,178,9,91,1,4,0
2021-03-08,Erongo,3,7543,0,7267,181,3,91,0,4,0
2021-03-09,Erongo,6,7549,0,7267,185,4,93,2,4,0
2021-03-10,Erongo,17,7566,0,7267,202,17,93,0,4,0
2021-03-11,Erongo,15,7581,0,7267,217,15,93,0,4,0
2021-03-12,Erongo,13,7594,0,7267,230,13,93,0,4,0
2021-03-13,Erongo,37,7631,92,7359,175,-55,93,0,4,0
2021-03-14,Erongo,35,7666,0,7359,210,35,93,0,4,0
2021-03-15,Erongo,3,7669,27,7386,183,-27,95,2,5,1
2021-03-16,Erongo,5,7674,0,7386,187,4,96,1,5,0
2021-03-17,Erongo,14,7688,0,7386,201,14,96,0,5,0
2021-03-18,Erongo,33,7721,0,7386,233,32,97,1,5,0
2021-03-19,Erongo,42,7763,0,7386,274,41,98,1,5,0
2021-03-20,Erongo,35,7798,0,7386,309,35,98,0,5,0
2021-03-21,Erongo,35,7833,0,7386,344,35,98,0,5,0
2021-03-22,Erongo,7,7840,108,7494,243,-101,98,0,5,0
2021-03-23,Erongo,0,7840,0,7494,243,0,98,0,5,0
2021-03-24,Erongo,16,7856,0,7494,259,16,98,0,5,0
2021-03-25,Erongo,24,7880,0,7494,282,23,99,1,5,0
2021-03-26,Erongo,39,7919,44,7538,277,-5,99,0,5,0
2021-03-27,Erongo,14,7933,40,7578,251,-26,99,0,5,0
2021-03-28,Erongo,17,7950,0,7578,268,17,99,0,5,0
2021-03-29,Erongo,4,7954,40,7618,229,-39,102,3,5,0
2021-03-30,Erongo,11,7965,19,7637,221,-8,102,0,5,0
2021-03-31,Erongo,34,7999,0,7637,255,34,102,0,5,0
2021-04-01,Erongo,30,8029,129,7766,156,-99,102,0,5,0
2021-04-02,Erongo,19,8048,0,7766,174,18,103,1,5,0
2021-04-03,Erongo,10,8058,0,7766,182,8,105,2,5,0
2021-04-04,Erongo,8,8066,0,7766,190,8,105,0,5,0
2021-04-05,Erongo,0,8066,0,7766,190,0,105,0,5,0
2021-04-06,Erongo,5,8071,0,7766,195,5,105,0,5,0
2021-04-07,Erongo,0,8071,0,7766,194,-1,106,1,5,0
2021-04-08,Erongo,36,8107,11,7777,218,24,107,1,5,0
2021-04-09,Erongo,38,8145,0,7777,255,37,108,1,5,0
2021-04-10,Erongo,52,8197,14,7791,293,38,108,0,5,0
2021-04-11,Erongo,18,8215,0,7791,311,18,108,0,5,0
2021-04-12,Erongo,19,8234,0,7791,327,16,111,3,5,0
2021-04-13,Erongo,16,8250,0,7791,342,15,112,1,5,0
2021-04-14,Erongo,29,8279,156,7947,215,-127,112,0,5,0
2021-04-15,Erongo,27,8306,0,7947,242,27,112,0,5,0
2021-04-16,Erongo,36,8342,0,7947,277,35,113,1,5,0
2021-04-17,Erongo,21,8363,0,7947,297,20,114,1,5,0
2021-04-18,Erongo,14,8377,83,8030,228,-69,114,0,5,0
2021-04-19,Erongo,17,8394,14,8044,231,3,114,0,5,0
2021-04-20,Erongo,4,8398,14,8058,220,-11,115,1,5,0
2021-04-21,Erongo,56,8454,0,8058,273,53,118,3,5,0
2021-04-22,Erongo,17,8471,102,8160,187,-86,119,1,5,0
2021-04-23,Erongo,37,8508,0,8160,223,36,120,1,5,0
2021-04-24,Erongo,19,8527,26,8186,215,-8,121,1,5,0
2021-04-25,Erongo,32,8559,0,8186,246,31,122,1,5,0
2021-04-26,Erongo,4,8563,0,8186,250,4,122,0,5,0
2021-04-27,Erongo,1,8564,56,8242,193,-57,124,2,5,0
2021-04-28,Erongo,17,8581,0,8242,210,17,124,0,5,0
2021-04-29,Erongo,55,8636,14,8256,251,41,124,0,5,0
2021-04-30,Erongo,29,8665,59,8315,219,-32,126,2,5,0
2021-05-01,Erongo,12,8677,12,8327,219,0,126,0,5,0
2021-05-02,Erongo,3,8680,0,8327,222,3,126,0,5,0
2021-05-03,Erongo,1,8681,0,8327,222,0,127,1,5,0
2021-05-04,Erongo,11,8692,0,8327,231,9,129,2,5,0
2021-05-05,Erongo,20,8712,61,8388,188,-43,131,2,5,0
2021-05-06,Erongo,17,8729,27,8415,175,-13,134,3,5,0
2021-05-07,Erongo,44,8773,0,8415,219,44,134,0,5,0
2021-05-08,Erongo,10,8783,82,8497,147,-72,134,0,5,0
2021-05-09,Erongo,19,8802,0,8497,165,18,135,1,5,0
2021-05-10,Erongo,3,8805,7,8504,161,-4,135,0,5,0
2021-05-11,Erongo,14,8819,22,8526,153,-8,135,0,5,0
2021-05-12,Erongo,42,8861,0,8526,194,41,136,1,5,0
2021-05-13,Erongo,28,8889,70,8596,152,-42,136,0,5,0
2021-05-14,Erongo,11,8900,0,8596,163,11,136,0,5,0
2021-05-15,Erongo,16,8916,0,8596,177,14,138,2,5,0
2021-05-16,Erongo,24,8940,0,8596,201,24,138,0,5,0
2021-05-17,Erongo,0,8940,0,8596,198,-3,141,3,5,0
2021-05-18,Erongo,10,8950,0,8596,207,9,142,1,5,0
2021-05-19,Erongo,43,8993,45,8641,205,-2,142,0,5,0
2021-05-20,Erongo,33,9026,32,8673,205,0,143,1,5,0
2021-05-21,Erongo,29,9055,20,8693,213,8,144,1,5,0
2021-05-22,Erongo,16,9071,0,8693,228,15,145,1,5,0
2021-05-23,Erongo,50,9121,32,8725,246,18,145,0,5,0
2021-05-24,Erongo,3,9124,49,8774,199,-47,146,1,5,0
2021-05-25,Erongo,17,9141,0,8774,215,16,147,1,5,0
2021-05-26,Erongo,19,9160,0,8774,233,18,148,1,5,0
2021-05-27,Erongo,25,9185,12,8786,246,13,148,0,5,0
2021-05-28,Erongo,34,9219,41,8827,239,-7,148,0,5,0
2021-05-29,Erongo,61,9280,36,8863,263,24,149,1,5,0
2021-05-30,Erongo,24,9304,60,8923,227,-36,149,0,5,0
2021-05-31,Erongo,33,9337,0,8923,258,31,151,2,5,0
2021-06-01,Erongo,32,9369,0,8923,290,32,151,0,5,0
2021-06-02,Erongo,72,9441,0,8923,361,71,152,1,5,0
2021-06-03,Erongo,41,9482,98,9021,301,-60,155,3,5,0
2021-06-04,Erongo,75,9557,1,9022,374,73,156,1,5,0
2021-06-05,Erongo,77,9634,63,9085,387,13,157,1,5,0
2021-06-06,Erongo,74,9708,0,9085,460,73,158,1,5,0
2021-06-07,Erongo,28,9736,28,9113,459,-1,159,1,5,0
2021-06-08,Erongo,35,9771,7,9120,487,28,159,0,5,0
2021-06-09,Erongo,117,9888,0,9120,604,117,159,0,5,0
2021-06-10,Erongo,126,10014,0,9120,730,126,159,0,5,0
2021-06-11,Erongo,158,10172,0,9120,885,155,162,3,5,0
2021-06-12,Erongo,125,10297,318,9438,692,-193,162,0,5,0
2021-06-13,Erongo,138,10435,0,9438,827,135,165,3,5,0
2021-06-14,Erongo,133,10568,214,9652,746,-81,165,0,5,0
2021-06-15,Erongo,169,10737,0,9652,913,167,167,2,5,0
2021-06-16,Erongo,131,10868,47,9699,994,81,170,3,5,0
2021-06-17,Erongo,238,11106,0,9699,1229,235,173,3,5,0
2021-06-18,Erongo,164,11270,133,9832,1258,29,175,2,5,0
2021-06-19,Erongo,256,11526,256,10088,1258,0,175,0,5,0
2021-06-20,Erongo,154,11680,165,10253,1247,-11,175,0,5,0
2021-06-21,Erongo,247,11927,0,10253,1487,240,182,7,5,0
2021-06-22,Erongo,108,12035,260,10513,1321,-166,196,14,5,0
2021-06-23,Erongo,209,12244,0,10513,1528,207,198,2,5,0
2021-06-24,Erongo,200,12444,0,10513,1722,194,204,6,5,0
2021-06-25,Erongo,105,12549,0,10513,1819,97,212,8,5,0
2021-06-26,Erongo,315,12864,473,10986,1655,-164,218,6,5,0
2021-06-27,Erongo,293,13157,117,11103,1829,174,220,2,5,0
2021-06-28,Erongo,268,13425,0,11103,2089,260,228,8,5,0
2021-06-29,Erongo,81,13506,0,11103,2159,70,239,11,5,0
2021-06-30,Erongo,185,13691,0,11103,2334,175,249,10,5,0
2021-07-01,Erongo,333,14024,0,11103,2659,325,257,8,5,0
2021-07-02,Erongo,55,14079,0,11103,2707,48,264,7,5,0
2021-07-03,Erongo,252,14331,0,11103,2957,250,266,2,5,0
2021-07-04,Erongo,255,14586,0,11103,3209,252,269,3,5,0
2021-07-05,Erongo,202,14788,1730,12833,1672,-1537,278,9,5,0
2021-07-06,Erongo,230,15018,0,12833,1897,225,283,5,5,0
2021-07-07,Erongo,248,15266,0,12833,2135,238,293,10,5,0
2021-07-08,Erongo,230,15496,0,12833,2362,227,296,3,5,0
2021-07-09,Erongo,272,15768,511,13344,2119,-243,300,4,5,0
2021-07-10,Erongo,165,15933,228,13572,2051,-68,305,5,5,0
2021-07-11,Erongo,208,16141,0,13572,2256,205,308,3,5,0
2021-07-12,Erongo,70,16211,0,13572,2319,63,315,7,5,0
2021-07-13,Erongo,18,16229,0,13572,2336,17,316,1,5,0
2021-07-14,Erongo,161,16390,0,13572,2488,152,325,9,5,0
2021-07-15,Erongo,137,16527,1163,14735,1455,-1033,332,7,5,0
2021-07-16,Erongo,111,16638,79,14814,1484,29,335,3,5,0
2021-07-17,Erongo,100,16738,55,14869,1527,43,337,2,5,0
2021-07-18,Erongo,81,16819,0,14869,1604,77,341,4,5,0
2021-07-19,Erongo,19,16838,302,15171,1318,-286,344,3,5,0
2021-07-20,Erongo,46,16884,130,15301,1228,-90,350,6,5,0
2021-07-21,Erongo,87,16971,0,15301,1313,85,352,2,5,0
2021-07-22,Erongo,108,17079,187,15488,1230,-83,356,4,5,0
2021-07-23,Erongo,87,17166,92,15580,1223,-7,358,2,5,0
2021-07-24,Erongo,44,17210,123,15703,1144,-79,358,0,5,0
2021-07-25,Erongo,56,17266,0,15703,1189,45,369,11,5,0
2021-07-26,Erongo,2,17268,130,15833,1061,-128,369,0,5,0
2021-07-27,Erongo,23,17291,0,15833,1076,15,377,8,5,0
2021-07-28,Erongo,104,17395,0,15833,1178,102,379,2,5,0
2021-07-29,Erongo,77,17472,51,15884,1200,22,383,4,5,0
2021-07-30,Erongo,36,17508,0,15884,1236,36,383,0,5,0
2021-07-31,Erongo,40,17548,84,15968,1192,-44,383,0,5,0
2021-08-01,Erongo,26,17574,0,15968,1218,26,383,0,5,0
2021-08-02,Erongo,7,17581,26,15994,1198,-20,384,1,5,0
2021-08-03,Erongo,23,17604,0,15994,1218,20,387,3,5,0
2021-08-04,Erongo,64,17668,0,15994,1280,62,389,2,5,0
2021-08-05,Erongo,44,17712,480,16474,843,-437,390,1,5,0
2021-08-06,Erongo,10,17722,0,16474,853,10,390,0,5,0
2021-08-07,Erongo,42,17764,49,16523,846,-7,390,0,5,0
2021-08-08,Erongo,13,17777,0,16523,859,13,390,0,5,0
2021-08-09,Erongo,4,17781,0,16523,860,1,393,3,5,0
2021-08-10,Erongo,20,17801,283,16806,597,-263,393,0,5,0
2021-08-11,Erongo,29,17830,20,16826,605,8,394,1,5,0
2021-08-12,Erongo,5,17835,0,16826,610,5,394,0,5,0
2021-08-13,Erongo,68,17903,0,16826,678,68,394,0,5,0
2021-08-14,Erongo,24,17927,0,16826,702,24,394,0,5,0
2021-08-15,Erongo,16,17943,0,16826,718,16,394,0,5,0
2021-08-16,Erongo,6,17949,0,16826,720,2,398,4,5,0
2021-08-17,Erongo,10,17959,0,16826,730,10,398,0,5,0
2021-08-18,Erongo,19,17978,0,16826,748,18,399,1,5,0
2021-08-19,Erongo,47,18025,1,16827,792,44,401,2,5,0
2021-08-20,Erongo,6,18031,1,16828,797,5,401,0,5,0
2021-08-21,Erongo,24,18055,0,16828,820,23,402,1,5,0
2021-08-22,Erongo,4,18059,0,16828,824,4,402,0,5,0
2021-08-23,Erongo,6,18065,0,16828,830,6,402,0,5,0
2021-08-24,Erongo,7,18072,0,16828,836,6,403,1,5,0
2021-08-25,Erongo,11,18083,0,16828,847,11,403,0,5,0
2021-08-26,Erongo,17,18100,0,16828,864,17,403,0,5,0
2021-08-27,Erongo,0,18100,0,16828,864,0,403,0,5,0
2021-08-28,Erongo,14,18114,0,16828,878,14,403,0,5,0
2021-08-29,Erongo,10,18124,0,16828,887,9,404,1,5,0
2021-08-30,Erongo,2,18126,0,16828,888,1,405,1,5,0
2021-08-31,Erongo,5,18131,0,16828,892,4,406,1,5,0
2021-09-01,Erongo,10,18141,0,16828,902,10,406,0,5,0
2021-09-02,Erongo,11,18152,0,16828,912,10,407,1,5,0
2021-09-03,Erongo,3,18155,0,16828,915,3,407,0,5,0
2021-09-04,Erongo,3,18158,0,16828,918,3,407,0,5,0
2021-09-05,Erongo,2,18160,818,17646,102,-816,407,0,5,0
2021-09-06,Erongo,4,18164,6,17652,100,-2,407,0,5,0
2021-09-07,Erongo,3,18167,34,17686,69,-31,407,0,5,0
2021-09-08,Erongo,0,18167,0,17686,69,0,407,0,5,0
2021-09-09,Erongo,21,18188,0,17686,90,21,407,0,5,0
2021-09-10,Erongo,7,18195,27,17713,69,-21,408,1,5,0
2021-09-11,Erongo,4,18199,0,17713,73,4,408,0,5,0
2021-09-12,Erongo,6,18205,0,17713,79,6,408,0,5,0
2021-09-13,Erongo,0,18205,0,17713,79,0,408,0,5,0
2021-09-14,Erongo,2,18207,0,17713,81,2,408,0,5,0
2021-09-15,Erongo,3,18210,4,17717,80,-1,408,0,5,0
2021-09-16,Erongo,2,18212,19,17736,63,-17,408,0,5,0
2021-09-17,Erongo,1,18213,0,17736,64,1,408,0,5,0
2021-09-18,Erongo,5,18218,0,17736,69,5,408,0,5,0
2021-09-19,Erongo,4,18222,0,17736,73,4,408,0,5,0
2021-09-20,Erongo,0,18222,4,17740,69,-4,408,0,5,0
2021-09-21,Erongo,0,18222,0,17740,67,-2,410,2,5,0
2021-09-22,Erongo,16,18238,0,17740,83,16,410,0,5,0
2021-09-23,Erongo,2,18240,0,17740,85,2,410,0,5,0
2021-09-24,Erongo,2,18242,43,17783,44,-41,410,0,5,0
2021-09-25,Erongo,10,18252,0,17783,54,10,410,0,5,0
2021-09-26,Erongo,3,18255,0,17783,57,3,410,0,5,0
2021-09-27,Erongo,0,18255,0,17783,57,0,410,0,5,0
2021-09-28,Erongo,1,18256,11,17794,47,-10,410,0,5,0
2021-09-29,Erongo,4,18260,4,17798,47,0,410,0,5,0
2021-09-30,Erongo,7,18267,0,17798,54,7,410,0,5,0
2020-01-01,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-02,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-03,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-04,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-05,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-06,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-07,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-08,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-09,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-10,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-11,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-12,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-13,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-14,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-15,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-16,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-17,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-18,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-19,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-20,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-21,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-22,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-23,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-24,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-25,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-26,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-27,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-28,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-29,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-30,Hardap,0,0,0,0,0,0,0,0,0,0
2020-01-31,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-01,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-02,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-03,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-04,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-05,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-06,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-07,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-08,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-09,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-10,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-11,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-12,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-13,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-14,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-15,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-16,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-17,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-18,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-19,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-20,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-21,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-22,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-23,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-24,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-25,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-26,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-27,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-28,Hardap,0,0,0,0,0,0,0,0,0,0
2020-02-29,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-01,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-02,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-03,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-04,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-05,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-06,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-07,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-08,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-09,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-10,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-11,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-12,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-13,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-14,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-15,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-16,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-17,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-18,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-19,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-20,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-21,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-22,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-23,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-24,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-25,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-26,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-27,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-28,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-29,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-30,Hardap,0,0,0,0,0,0,0,0,0,0
2020-03-31,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-01,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-02,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-03,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-04,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-05,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-06,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-07,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-08,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-09,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-10,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-11,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-12,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-13,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-14,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-15,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-16,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-17,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-18,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-19,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-20,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-21,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-22,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-23,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-24,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-25,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-26,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-27,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-28,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-29,Hardap,0,0,0,0,0,0,0,0,0,0
2020-04-30,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-01,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-02,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-03,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-04,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-05,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-06,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-07,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-08,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-09,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-10,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-11,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-12,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-13,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-14,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-15,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-16,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-17,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-18,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-19,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-20,Hardap,0,0,0,0,0,0,0,0,0,0
2020-05-21,Hardap,1,1,0,0,1,1,0,0,0,0
2020-05-22,Hardap,1,2,0,0,2,1,0,0,0,0
2020-05-23,Hardap,0,2,0,0,2,0,0,0,0,0
2020-05-24,Hardap,0,2,0,0,2,0,0,0,0,0
2020-05-25,Hardap,0,2,0,0,2,0,0,0,0,0
2020-05-26,Hardap,0,2,0,0,2,0,0,0,0,0
2020-05-27,Hardap,0,2,0,0,2,0,0,0,0,0
2020-05-28,Hardap,0,2,0,0,2,0,0,0,0,0
2020-05-29,Hardap,0,2,0,0,2,0,0,0,0,0
2020-05-30,Hardap,0,2,0,0,2,0,0,0,0,0
2020-05-31,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-01,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-02,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-03,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-04,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-05,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-06,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-07,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-08,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-09,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-10,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-11,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-12,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-13,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-14,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-15,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-16,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-17,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-18,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-19,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-20,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-21,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-22,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-23,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-24,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-25,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-26,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-27,Hardap,0,2,0,0,2,0,0,0,0,0
2020-06-28,Hardap,0,2,1,1,1,-1,0,0,0,0
2020-06-29,Hardap,3,5,0,1,4,3,0,0,0,0
2020-06-30,Hardap,1,6,0,1,5,1,0,0,0,0
2020-07-01,Hardap,0,6,0,1,5,0,0,0,0,0
2020-07-02,Hardap,0,6,0,1,5,0,0,0,0,0
2020-07-03,Hardap,0,6,0,1,5,0,0,0,0,0
2020-07-04,Hardap,0,6,0,1,5,0,0,0,0,0
2020-07-05,Hardap,0,6,0,1,5,0,0,0,0,0
2020-07-06,Hardap,0,6,0,1,5,0,0,0,0,0
2020-07-07,Hardap,0,6,0,1,5,0,0,0,0,0
2020-07-08,Hardap,0,6,0,1,5,0,0,0,0,0
2020-07-09,Hardap,0,6,0,1,5,0,0,0,0,0
2020-07-10,Hardap,0,6,0,1,5,0,0,0,0,0
2020-07-11,Hardap,0,6,0,1,5,0,0,0,0,0
2020-07-12,Hardap,0,6,0,1,5,0,0,0,0,0
